company_id,filing_id,date_received,docket_number,submission_type,status,primary_doc_url
869d9876-ec7b-5fab-ba2a-ccb08f70571f,1012773469567,2026-01-27,INBOX-52.15,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1012773469567/1
280f41d9-9138-535d-8b00-92cf422851a7,10329243539125,2024-03-29,INBOX-52.15,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10329243539125/1
15fd549d-3c24-57e7-93bf-309eb9044341,111706808189,2023-11-17,INBOX-52.15,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/111706808189/1
9803196a-5a5c-5e5b-ac13-14914d7c2b15,111576871799,2023-11-15,INBOX-52.15,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/111576871799/1
44c0645c-ce7f-5196-9381-4f1e6bf16478,10916822727505,2023-09-18,INBOX-52.15,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10916822727505/1
66cd895f-28ff-5385-9626-34fbfb21c4d8,1123426107844,2021-11-23,INBOX-52.15,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1123426107844/1
d28ab391-b865-5058-a177-30f773640619,1060268708183,2021-06-02,INBOX-52.15,OTHER,DISSEMINATED,https://www.fcc.gov/ecfs/document/1060268708183/1
d28ab391-b865-5058-a177-30f773640619,1050761332028,2021-05-07,INBOX-52.15,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1050761332028/1
6a05a56d-8b58-5943-9f4f-7d26ae838f76,10623174568880,2020-06-23,INBOX-52.15,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10623174568880/1
1df8fb95-2fba-55da-914a-0f8b136846dd,10115214446865,2026-01-15,26-17,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10115214446865/1
573b63cf-6320-5c60-83aa-bdf1559833be,1016381428560,2025-10-16,23-335,PETITION FOR WAIVER,DISSEMINATED,https://www.fcc.gov/ecfs/document/1016381428560/1
5cf706a6-c472-5817-bf2e-40aa5a6766e5,109191737824550,2025-09-19,25-297,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/109191737824550/1
0e818ffc-a888-590f-b617-cfebd229f20d,109161056500283,2025-09-16,25-226,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/109161056500283/1
0e818ffc-a888-590f-b617-cfebd229f20d,1070355615917,2025-07-03,25-226,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1070355615917/1
64e3630c-146d-5860-bfbb-c0533aa5cc2b,1091065354426,2025-09-10,25-204,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1091065354426/1
64e3630c-146d-5860-bfbb-c0533aa5cc2b,10624283806824,2025-06-24,25-204,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10624283806824/1
8cb756d8-d55c-51d6-ae07-0571d4766de2,10908908211884,2025-09-08,25-258,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10908908211884/1
8cb756d8-d55c-51d6-ae07-0571d4766de2,10829053636226,2025-08-29,25-258,WITHDRAWAL,DISSEMINATED,https://www.fcc.gov/ecfs/document/10829053636226/1
8cb756d8-d55c-51d6-ae07-0571d4766de2,1032806884501,2025-03-28,25-258,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1032806884501/1
20693af9-5cd6-58cd-8da0-fc08868ee21c,1080411193876,2025-08-01,25-154,SUPPLEMENT,DISSEMINATED,
20693af9-5cd6-58cd-8da0-fc08868ee21c,1073136957376,2025-07-31,25-154,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1073136957376/1
20693af9-5cd6-58cd-8da0-fc08868ee21c,10702584222597,2025-06-11,25-154,SUPPLEMENT,DISSEMINATED,
20693af9-5cd6-58cd-8da0-fc08868ee21c,10610962824561,2025-06-10,25-154,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10610962824561/1
20693af9-5cd6-58cd-8da0-fc08868ee21c,10321032234229,2025-03-21,25-154,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10321032234229/1
6b8db382-1553-5ce9-98d8-c695a62b1d97,10710475209715,2025-07-07,19-99,NOTICE OF EXPARTE,DISSEMINATED,
6b8db382-1553-5ce9-98d8-c695a62b1d97,10703235999397,2025-07-03,19-99,NOTICE OF EXPARTE,DISSEMINATED,https://www.fcc.gov/ecfs/document/10703235999397/1
6b8db382-1553-5ce9-98d8-c695a62b1d97,1206122464261,2024-12-06,19-99,REPLY TO COMMENTS,DISSEMINATED,https://www.fcc.gov/ecfs/document/1206122464261/1
6b8db382-1553-5ce9-98d8-c695a62b1d97,111537608422,2024-11-15,19-99,MOTION FOR EXTENSION OF TIME,DISSEMINATED,https://www.fcc.gov/ecfs/document/111537608422/1
6b8db382-1553-5ce9-98d8-c695a62b1d97,10814956029230,2024-08-14,19-99,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10814956029230/1
6b8db382-1553-5ce9-98d8-c695a62b1d97,10711733719281,2024-07-11,19-99,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10711733719281/1
6b8db382-1553-5ce9-98d8-c695a62b1d97,10808911929721,2022-08-08,19-99,SUPPLEMENT,DISSEMINATED,
6b8db382-1553-5ce9-98d8-c695a62b1d97,108082960721796,2022-08-08,19-99,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/108082960721796/1
6b8db382-1553-5ce9-98d8-c695a62b1d97,10805139498500,2022-08-05,19-99,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10805139498500/1
6b8db382-1553-5ce9-98d8-c695a62b1d97,104100332210384,2019-04-10,19-99,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/104100332210384/1
69b95666-687f-5e83-bdfb-05a617972793,10627415807788,2025-06-27,25-118,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10627415807788/1
69b95666-687f-5e83-bdfb-05a617972793,1062730847635,2025-06-27,25-118,WITHDRAWAL,DISSEMINATED,https://www.fcc.gov/ecfs/document/1062730847635/1
69b95666-687f-5e83-bdfb-05a617972793,1050372927045,2025-05-05,25-118,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1050372927045/1
69b95666-687f-5e83-bdfb-05a617972793,10415330229543,2025-04-15,25-118,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10415330229543/1
69b95666-687f-5e83-bdfb-05a617972793,1022793254902,2025-02-28,25-118,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1022793254902/1
0dcc66ce-ed15-5308-ac71-2b273a7c2160,10627902724830,2025-06-26,25-128,SUPPLEMENT,DISSEMINATED,
0dcc66ce-ed15-5308-ac71-2b273a7c2160,106250824318199,2025-06-25,25-128,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/106250824318199/1
0dcc66ce-ed15-5308-ac71-2b273a7c2160,10306215176646,2025-03-07,25-128,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10306215176646/1
92061c73-dbb8-50ee-97ba-ec1f43e435a9,10428209810589,2025-04-28,25-155,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10428209810589/1
92061c73-dbb8-50ee-97ba-ec1f43e435a9,10401230904164,2025-04-01,25-155,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10401230904164/1
3b74810d-736b-5946-aab3-5907dc753db2,10407668814288,2025-04-08,25-12,CORRECTION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10407668814288/1
3b74810d-736b-5946-aab3-5907dc753db2,1032543867220,2025-03-25,25-12,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1032543867220/1
3b74810d-736b-5946-aab3-5907dc753db2,10303855304674,2025-03-04,25-12,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10303855304674/1
3b74810d-736b-5946-aab3-5907dc753db2,10116040870060,2025-01-16,25-12,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10116040870060/1
3b74810d-736b-5946-aab3-5907dc753db2,101140727618271,2025-01-14,25-12,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/101140727618271/1
7b57f8fa-4757-5c63-a45f-15ac6da04502,1040780332834,2025-04-07,25-258,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1040780332834/1
da400981-d754-56af-82b2-62d2c8fdc6d0,10220214973382,2025-02-21,24-656,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10220214973382/1
da400981-d754-56af-82b2-62d2c8fdc6d0,10129012199277,2025-01-29,24-656,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10129012199277/1
da400981-d754-56af-82b2-62d2c8fdc6d0,1126187022296,2024-11-26,24-656,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1126187022296/1
beb6de54-9112-5852-8ab8-a11177b55ca3,10211205462679,2025-02-11,24-628,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10211205462679/1
beb6de54-9112-5852-8ab8-a11177b55ca3,122367367117,2024-12-23,24-628,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/122367367117/1
beb6de54-9112-5852-8ab8-a11177b55ca3,1030706524516,2024-10-30,24-628,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1030706524516/1
44884fb2-765a-52c5-a635-5f9c4af59065,10123087686701,2025-01-23,24-135,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10123087686701/1
44884fb2-765a-52c5-a635-5f9c4af59065,1127005365999,2024-11-26,24-135,LETTER,DISSEMINATED,
44884fb2-765a-52c5-a635-5f9c4af59065,1121151335081,2024-11-21,24-135,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1121151335081/1
44884fb2-765a-52c5-a635-5f9c4af59065,1003050554539,2024-10-03,24-135,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1003050554539/1
44884fb2-765a-52c5-a635-5f9c4af59065,1090575575735,2024-09-05,24-135,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1090575575735/1
44884fb2-765a-52c5-a635-5f9c4af59065,10820125056744,2024-08-20,24-135,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10820125056744/1
44884fb2-765a-52c5-a635-5f9c4af59065,1043048673021,2024-04-30,24-135,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1043048673021/1
602fdc47-797a-5926-87b4-27caab41e1b2,1223075415284,2024-12-23,20-42,LETTER,DISSEMINATED,https://www.fcc.gov/ecfs/document/1223075415284/1
602fdc47-797a-5926-87b4-27caab41e1b2,10206471724666,2020-02-06,20-42,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10206471724666/1
e3244ba0-de1e-56ab-8f36-bdffb4bdebf5,1108091913312,2024-11-08,24-627,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1108091913312/1
096a412d-beb5-5668-bd7c-aff5266de71e,1011221676846,2024-10-11,24-502,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1011221676846/1
d2515885-e814-507a-b99d-723d6b53a8be,1001928723782,2024-10-01,24-156,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1001928723782/1
d2515885-e814-507a-b99d-723d6b53a8be,105171324222369,2024-05-17,24-156,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/105171324222369/1
afa15055-8b56-5a2a-96a6-bc144e73b032,109241413624352,2024-09-24,24-217,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/109241413624352/1
afa15055-8b56-5a2a-96a6-bc144e73b032,10624800406175,2024-06-24,24-217,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10624800406175/1
158ddda6-568a-5686-a187-8405e04551b5,1041913919441,2024-04-19,24-132; 24-132,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1041913919441/1
e7d1fb27-6b6d-5503-bae7-cc1cfa9e186d,104160636524615,2024-04-16,24-127,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/104160636524615/1
1520c17c-b85d-54e4-b4d2-efe54da8dccc,103141823117238,2024-03-14,24-218,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/103141823117238/1
e16a1313-831d-57e0-bcf0-ff9fa1c72209,1031217836719,2024-03-12,24-95,PETITION FOR WAIVER,DISSEMINATED,https://www.fcc.gov/ecfs/document/1031217836719/1
c9567695-c1dc-52c6-be60-258910089702,10307284156305,2024-03-07,23-310; 23-310,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10307284156305/1
c9567695-c1dc-52c6-be60-258910089702,1091180315866,2023-09-11,23-310,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1091180315866/1
84ffab06-6b68-58e3-94af-384656673df6,121956718041,2023-12-12,23-335,OTHER,DISSEMINATED,
84ffab06-6b68-58e3-94af-384656673df6,12072721728834,2023-12-07,23-335,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/12072721728834/1
84ffab06-6b68-58e3-94af-384656673df6,1121810906520,2023-11-20,23-335,APPLICATION,DISSEMINATED,
84ffab06-6b68-58e3-94af-384656673df6,111754529215,2023-11-17,23-335,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/111754529215/1
84ffab06-6b68-58e3-94af-384656673df6,10251334101702,2023-10-24,23-335,APPLICATION,DISSEMINATED,
84ffab06-6b68-58e3-94af-384656673df6,1023307956025,2023-10-23,23-335,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1023307956025/1
84ffab06-6b68-58e3-94af-384656673df6,10921658412706,2023-09-21,23-335,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10921658412706/1
2ba75506-5891-56e2-9a11-0b5f04911d39,11170313416537,2023-11-17,23-409,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/11170313416537/1
103f4ab7-0e5a-5832-ba35-45b91a786e3a,111086802788,2023-11-10,23-408,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/111086802788/1
103f4ab7-0e5a-5832-ba35-45b91a786e3a,1110243726782,2023-11-10,23-408,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1110243726782/1
d10ed10e-5363-5f10-a7fb-2c9eee2b6033,1106255106358,2023-11-06,16-135,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1106255106358/1
082809ff-6e5b-5e05-a55d-4f137c3692a0,10923056999476,2023-09-25,23-6,LETTER,DISSEMINATED,https://www.fcc.gov/ecfs/document/10923056999476/1
082809ff-6e5b-5e05-a55d-4f137c3692a0,10707243625825,2023-07-07,23-6,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10707243625825/1
082809ff-6e5b-5e05-a55d-4f137c3692a0,12190893900929,2022-12-19,23-6,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/12190893900929/1
960292f3-1dcc-54f2-bad6-0d0a8f2cacdb,1061660486039,2023-06-16,22-358,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1061660486039/1
960292f3-1dcc-54f2-bad6-0d0a8f2cacdb,101168908387,2022-10-11,22-358,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/101168908387/1
960292f3-1dcc-54f2-bad6-0d0a8f2cacdb,101115080257,2022-10-11,22-358,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/101115080257/1
ab7ee64e-8593-557c-b6c7-e5eee53a8e19,1053111193082,2023-05-31,23-200,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1053111193082/1
81fc2b0b-dfd3-5015-8fb0-a229b9f98411,10427539923501,2023-04-27,23-170,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10427539923501/1
3dfc8397-4208-53db-9803-c917a3725c10,10427385117549,2023-04-27,23-169,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10427385117549/1
ff2d7917-7a48-5a77-b716-365a84d3ce86,1030895951155,2023-03-08,23-130,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1030895951155/1
ff2d7917-7a48-5a77-b716-365a84d3ce86,1030888706592,2023-03-08,23-130,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1030888706592/1
0a716ac8-c9e2-5bc0-8685-27cca1ea8b69,1013097566274,2023-01-30,23-125,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1013097566274/1
04b51716-36b6-529e-92fc-f6ced5689e5f,1212968411961,2022-12-12,22-445,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1212968411961/1
883be499-6026-5a3d-a838-d0a865d2848e,1028179636007,2022-10-28,22-385,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1028179636007/1
10ba4987-3418-51e0-8521-df5567f63ad6,102068418534,2022-10-20,21-179,WITHDRAWAL,DISSEMINATED,https://www.fcc.gov/ecfs/document/102068418534/1
10ba4987-3418-51e0-8521-df5567f63ad6,1071522765560,2021-07-15,21-179,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1071522765560/1
10ba4987-3418-51e0-8521-df5567f63ad6,104151226305424,2021-04-15,21-179,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/104151226305424/1
d97e207f-0e1f-59f3-832e-6aef6a919ab6,10802275834108,2022-08-02,20-346,WITHDRAWAL,DISSEMINATED,https://www.fcc.gov/ecfs/document/10802275834108/1
d97e207f-0e1f-59f3-832e-6aef6a919ab6,1019283547756,2020-10-19,20-346,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1019283547756/1
1c3d6678-7211-5b25-b79c-93cb6413f0a9,10623170853256,2022-06-23,21-470,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10623170853256/1
1c3d6678-7211-5b25-b79c-93cb6413f0a9,10412239877767,2022-04-12,21-470,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10412239877767/1
1c3d6678-7211-5b25-b79c-93cb6413f0a9,1206223609159,2021-12-06,21-470,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1206223609159/1
56397324-35a3-5f1e-975b-026f12b14892,123094471064,2021-12-30,22-22,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/123094471064/1
88d7ee66-7150-543f-92fc-886c0342e3c3,1116227312079,2021-11-16,21-454,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1116227312079/1
8fb1cf06-5c45-55ef-95fd-98e3fc58b156,11062880604602,2021-11-08,21-133,WITHDRAWAL,DISSEMINATED,https://www.fcc.gov/ecfs/document/11062880604602/1
8fb1cf06-5c45-55ef-95fd-98e3fc58b156,1033160532439,2021-03-31,21-133,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1033160532439/1
c7008ebf-c0cd-5d74-9d70-3bd7bcf4799e,11022257214033,2021-11-02,21-187,WITHDRAWAL,DISSEMINATED,https://www.fcc.gov/ecfs/document/11022257214033/1
c7008ebf-c0cd-5d74-9d70-3bd7bcf4799e,10430517830510,2021-04-30,21-187,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10430517830510/1
f40b56ea-9fe3-5464-8353-9f551b4bbe21,102623663562,2021-10-26,21-80,WITHDRAWAL,DISSEMINATED,https://www.fcc.gov/ecfs/document/102623663562/1
f40b56ea-9fe3-5464-8353-9f551b4bbe21,104232367015349,2021-04-23,21-80,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/104232367015349/1
f40b56ea-9fe3-5464-8353-9f551b4bbe21,10303087599061,2021-03-03,21-80,REQUEST,DISSEMINATED,https://www.fcc.gov/ecfs/document/10303087599061/1
161165a4-de07-5192-a770-45e0521e523e,1007162945805,2021-10-07,21-409,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1007162945805/1
152ad079-705a-5b7f-b72c-ca96485e3f19,10831017401701,2021-08-31,20-385,WITHDRAWAL,DISSEMINATED,https://www.fcc.gov/ecfs/document/10831017401701/1
152ad079-705a-5b7f-b72c-ca96485e3f19,10219635126636,2021-02-19,20-385,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10219635126636/1
152ad079-705a-5b7f-b72c-ca96485e3f19,1110286733148,2020-11-10,20-385,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1110286733148/1
c2a3cc3e-da54-5d70-b83b-c5d50bdf92e6,1073006057072,2021-07-30,21-317,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1073006057072/1
21badf18-84f0-52e4-95da-d9c45bcae494,1072953610579,2021-07-29,20-262,EXHIBIT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1072953610579/1
21badf18-84f0-52e4-95da-d9c45bcae494,1072942206316,2021-07-29,20-262,EXHIBIT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1072942206316/1
21badf18-84f0-52e4-95da-d9c45bcae494,10629446919638,2021-06-29,20-262,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10629446919638/1
