company_id,filing_id,date_received,docket_number,submission_type,status,primary_doc_url
688620cb-42a6-5900-ab58-9aef5c42d174,10913383501778,2019-09-13,19-353,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10913383501778/1
6d336e9a-4e92-527b-88f4-37d67c5aacff,1090468969962,2019-09-04,17-291,WITHDRAWAL,DISSEMINATED,https://www.fcc.gov/ecfs/document/1090468969962/1
6d336e9a-4e92-527b-88f4-37d67c5aacff,10201207116979,2017-10-20,17-291,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10201207116979/1
2bd3ef56-600f-590c-a6e9-e02ea36aeefd,108272183819366,2019-08-27,19-278,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/108272183819366/1
6cca736c-56e0-5704-a136-71320bd67c4b,10826080094400,2019-08-26,19-189,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10826080094400/1
6cca736c-56e0-5704-a136-71320bd67c4b,10625094640695,2019-06-25,19-189,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10625094640695/1
2d55b858-6824-52ee-a840-6c132568fe29,1080579337768,2019-07-29,19-154,SUPPLEMENT,DISSEMINATED,
2d55b858-6824-52ee-a840-6c132568fe29,107262704604452,2019-07-26,19-154,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/107262704604452/1
2d55b858-6824-52ee-a840-6c132568fe29,10523086631407,2019-05-23,19-154,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10523086631407/1
2d55b858-6824-52ee-a840-6c132568fe29,1052170958704,2019-05-21,19-154,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1052170958704/1
a8b6242e-d22e-5d81-888e-d6d7abc382c2,10228074679310,2019-02-28,19-117,OTHER,DISSEMINATED,https://www.fcc.gov/ecfs/document/10228074679310/1
a8b6242e-d22e-5d81-888e-d6d7abc382c2,12072920901897,2017-12-07,19-117,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/12072920901897/1
ea92db2d-48bc-5f34-9caf-660b19a639e2,10206079408721,2019-02-06,16-265,LETTER,DISSEMINATED,https://www.fcc.gov/ecfs/document/10206079408721/1
ea92db2d-48bc-5f34-9caf-660b19a639e2,1091804247670,2018-09-18,16-265,LETTER,DISSEMINATED,https://www.fcc.gov/ecfs/document/1091804247670/1
ea92db2d-48bc-5f34-9caf-660b19a639e2,109061380622553,2016-09-06,16-265,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/109061380622553/1
ea92db2d-48bc-5f34-9caf-660b19a639e2,109140458127641,2016-09-06,16-265,SUPPLEMENT,DISSEMINATED,
ea92db2d-48bc-5f34-9caf-660b19a639e2,1081533392311,2016-08-15,16-265,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1081533392311/1
5c65acd5-9fcb-5555-bb59-1e52f30d2670,1211629327392,2018-12-11,19-17,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1211629327392/1
d803dc0a-43b5-5238-b72b-75a12979c5c0,1015833011783,2018-10-15,18-204,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1015833011783/1
d803dc0a-43b5-5238-b72b-75a12979c5c0,1082712553001,2018-08-27,18-204,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1082712553001/1
d803dc0a-43b5-5238-b72b-75a12979c5c0,10424607212893,2018-04-24,18-204,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10424607212893/1
41de857d-2926-593b-bb5f-66ef711ff81a,100926228271,2018-10-09,18-206,ANSWER TO INTERROGATORY,DISSEMINATED,https://www.fcc.gov/ecfs/document/100926228271/1
41de857d-2926-593b-bb5f-66ef711ff81a,10529582123443,2018-05-29,18-206,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10529582123443/1
67a888c8-8c43-59bf-850d-50e5cc007747,1092566775776,2018-09-25,18-299,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1092566775776/1
d318c592-9ef3-562c-9b65-6eca30c8c5f7,10917291656423,2018-09-17,18-298,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10917291656423/1
2e538329-f6a4-512e-a76b-02fd425598a3,105301291526623,2018-05-30,18-12,"ERRATA, ERRATUM OR ADDENDUM",DISSEMINATED,https://www.fcc.gov/ecfs/document/105301291526623/1
2e538329-f6a4-512e-a76b-02fd425598a3,104251695024432,2018-04-19,18-12,OTHER,DISSEMINATED,
2e538329-f6a4-512e-a76b-02fd425598a3,104182567606078,2018-04-18,18-12,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/104182567606078/1
2e538329-f6a4-512e-a76b-02fd425598a3,10119267708739,2018-01-19,18-12,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10119267708739/1
3a3331ae-5bd9-5eff-a364-9706de98c9b7,10510251215615,2018-05-10,18-205,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10510251215615/1
e76220e0-5db6-5e1d-b3ae-677b5cb8132f,1050709004108,2018-05-07,18-222,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1050709004108/1
dcc45f7d-0a77-56ad-bf5a-ab11be539383,105010014209596,2018-05-01,17-125,"ERRATA, ERRATUM OR ADDENDUM",DISSEMINATED,https://www.fcc.gov/ecfs/document/105010014209596/1
dcc45f7d-0a77-56ad-bf5a-ab11be539383,60001739516,2016-05-11,16-135,NOTICE OF EXPARTE,DISSEMINATED,https://www.fcc.gov/ecfs/document/60001739516/1
dcc45f7d-0a77-56ad-bf5a-ab11be539383,60001738972,2016-05-05,16-135,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/60001738972/1
dcc45f7d-0a77-56ad-bf5a-ab11be539383,60001536801,2016-04-15,16-135,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/60001536801/1
5d4c93ae-8607-5b29-bd89-39956c35183f,1040950151906,2018-04-09,17-218,"ERRATA, ERRATUM OR ADDENDUM",DISSEMINATED,https://www.fcc.gov/ecfs/document/1040950151906/1
5d4c93ae-8607-5b29-bd89-39956c35183f,107280679827662,2017-07-28,17-218,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/107280679827662/1
c3f13327-766e-5595-b86a-75ec8e994cbe,10329205729988,2018-03-29,18-138,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10329205729988/1
b723afd2-5e4b-593f-a328-e25ed421e09d,103260860420976,2018-03-26,18-58,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/103260860420976/1
b723afd2-5e4b-593f-a328-e25ed421e09d,1021427614813,2018-02-14,18-58,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1021427614813/1
615894b1-8014-538b-ae83-ff03dac17c3a,10319028330014,2018-03-19,18-124,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10319028330014/1
cdee4522-0014-50ed-8fe9-3f37c588f76e,10305931017059,2018-03-05,18-137,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10305931017059/1
c237386d-60bb-57b4-9693-121487d38ec9,10222067706670,2018-02-22,17-241,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10222067706670/1
c237386d-60bb-57b4-9693-121487d38ec9,10623188429173,2017-06-23,17-241,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10623188429173/1
50c8905d-6fe7-5bf5-a9a6-a41a4797b52b,10220198565723,2018-02-15,17-342,SUPPLEMENT,DISSEMINATED,
50c8905d-6fe7-5bf5-a9a6-a41a4797b52b,10214690102413,2018-02-14,17-342,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10214690102413/1
50c8905d-6fe7-5bf5-a9a6-a41a4797b52b,101261942407869,2018-01-23,17-342,SUPPLEMENT,DISSEMINATED,
50c8905d-6fe7-5bf5-a9a6-a41a4797b52b,1012570583228,2018-01-23,17-342,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1012570583228/1
50c8905d-6fe7-5bf5-a9a6-a41a4797b52b,122256095923,2017-12-19,17-342,SUPPLEMENT,DISSEMINATED,
50c8905d-6fe7-5bf5-a9a6-a41a4797b52b,1215019014463,2017-12-15,17-342,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1215019014463/1
50c8905d-6fe7-5bf5-a9a6-a41a4797b52b,110161873864,2017-11-01,17-342,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/110161873864/1
d4a5104c-2fcc-5573-899b-41f50c7c3f77,10213691120047,2018-02-13,17-288,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10213691120047/1
d4a5104c-2fcc-5573-899b-41f50c7c3f77,10109303102633,2018-01-09,17-288,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10109303102633/1
d4a5104c-2fcc-5573-899b-41f50c7c3f77,1030160357985,2017-10-30,17-288,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1030160357985/1
d4a5104c-2fcc-5573-899b-41f50c7c3f77,101841887870,2017-10-18,17-288,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/101841887870/1
664d2f6c-3cdd-55f0-a931-c5ac24dc8445,10213296308721,2018-02-13,17-366,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10213296308721/1
664d2f6c-3cdd-55f0-a931-c5ac24dc8445,10208379029416,2018-02-08,17-366,PRODUCTION OF DOCUMENTS,DISSEMINATED,https://www.fcc.gov/ecfs/document/10208379029416/1
664d2f6c-3cdd-55f0-a931-c5ac24dc8445,10112164452643,2018-01-12,17-366,CORRECTION TO TRANSCRIPT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10112164452643/1
63a5f98b-04e2-5ba7-b829-0d6d120d45cb,1213950713878,2017-12-13,17-219,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1213950713878/1
63a5f98b-04e2-5ba7-b829-0d6d120d45cb,1201840112020,2017-12-01,17-219,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1201840112020/1
63a5f98b-04e2-5ba7-b829-0d6d120d45cb,11090632120669,2017-10-24,17-219,SUPPLEMENT,DISSEMINATED,
63a5f98b-04e2-5ba7-b829-0d6d120d45cb,1019819823499,2017-10-19,17-219,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1019819823499/1
63a5f98b-04e2-5ba7-b829-0d6d120d45cb,1081077416473,2017-08-10,17-219,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1081077416473/1
d2ab76fc-e5ba-592e-ade3-0828a0834e8d,11172117608045,2017-11-17,17-271,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/11172117608045/1
d2ab76fc-e5ba-592e-ade3-0828a0834e8d,10828198670349,2017-08-28,17-271,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10828198670349/1
22f27e3a-0763-5fe4-9b3c-b0bc9b1caeeb,111398468628,2017-11-13,17-216,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/111398468628/1
22f27e3a-0763-5fe4-9b3c-b0bc9b1caeeb,102086842878,2017-10-20,17-216,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/102086842878/1
22f27e3a-0763-5fe4-9b3c-b0bc9b1caeeb,10111049827671,2017-10-11,17-216,EXHIBIT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10111049827671/1
22f27e3a-0763-5fe4-9b3c-b0bc9b1caeeb,108142606105339,2017-08-14,17-216,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/108142606105339/1
82bc5db6-5fe6-53b0-9fb0-4f386e30f86d,1003789215696,2017-10-03,16-198,WITHDRAWAL,DISSEMINATED,https://www.fcc.gov/ecfs/document/1003789215696/1
82bc5db6-5fe6-53b0-9fb0-4f386e30f86d,60002134009,2016-06-16,16-198,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/60002134009/1
e7a0b0f5-b024-5c2f-a96d-83b9ff0bbae9,10921344823778,2017-09-21,17-217,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10921344823778/1
e7a0b0f5-b024-5c2f-a96d-83b9ff0bbae9,10921086508056,2017-09-21,17-217,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10921086508056/1
e7a0b0f5-b024-5c2f-a96d-83b9ff0bbae9,10829118048333,2017-08-29,17-44,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10829118048333/1
e7a0b0f5-b024-5c2f-a96d-83b9ff0bbae9,10713159889154,2017-07-13,17-217,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10713159889154/1
e7a0b0f5-b024-5c2f-a96d-83b9ff0bbae9,103081339121592,2017-03-08,17-217,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/103081339121592/1
a20b809d-c1ec-5b38-af2e-f8ce691c307a,109151416515726,2017-09-15,17-366,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/109151416515726/1
b1bfb35c-33d3-5184-8df0-958a13d4a489,10907020817298,2017-09-07,17-272,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10907020817298/1
77350ca1-26ac-52bf-aa95-689b1dde150c,10810227348127,2017-08-10,17-125,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10810227348127/1
77350ca1-26ac-52bf-aa95-689b1dde150c,10712221787638,2017-07-12,17-125,APPLICATION FOR REVIEW,DISSEMINATED,https://www.fcc.gov/ecfs/document/10712221787638/1
77350ca1-26ac-52bf-aa95-689b1dde150c,1050988587010,2017-05-09,17-125,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1050988587010/1
6f2d867b-533c-5a42-a8aa-4bc6fca85bae,1081001740926,2017-08-10,17-191,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1081001740926/1
6f2d867b-533c-5a42-a8aa-4bc6fca85bae,106231170528589,2017-06-23,17-191,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/106231170528589/1
7a2adcee-193b-59db-9d7d-d0c05c7206f6,10718625206876,2017-07-18,17-202,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10718625206876/1
b4169879-c9dd-5150-b85a-ce69189582cf,10713261805428,2017-06-26,17-89,AMENDMENT,DISSEMINATED,
b4169879-c9dd-5150-b85a-ce69189582cf,1060882647721,2017-06-07,17-89,AMENDMENT,DISSEMINATED,
b4169879-c9dd-5150-b85a-ce69189582cf,10531097907601,2017-05-31,17-89,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10531097907601/1
b4169879-c9dd-5150-b85a-ce69189582cf,1042442493272,2017-04-24,17-89,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1042442493272/1
b4169879-c9dd-5150-b85a-ce69189582cf,10308441821634,2017-03-08,17-89,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10308441821634/1
69711491-962b-5099-a6a2-68761ba6ac37,10607473020990,2017-06-07,16-172,COMMENT,DISSEMINATED,
69711491-962b-5099-a6a2-68761ba6ac37,106072306427073,2017-06-07,17-272,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/106072306427073/1
69711491-962b-5099-a6a2-68761ba6ac37,1060706289722,2017-06-07,16-172,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1060706289722/1
5d18ba34-04b7-5c45-8b84-bab399984e31,10507680721696,2017-05-08,17-44,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/10507680721696/1
5d18ba34-04b7-5c45-8b84-bab399984e31,1032842097155,2017-03-28,17-44,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1032842097155/1
5d18ba34-04b7-5c45-8b84-bab399984e31,1020228533803,2017-02-02,17-44,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1020228533803/1
039abba5-0496-5500-a64e-3235774ba306,1042560383065,2017-04-25,17-43,SUPPLEMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1042560383065/1
039abba5-0496-5500-a64e-3235774ba306,1050223222943,2017-04-25,17-43,SUPPLEMENT,DISSEMINATED,
039abba5-0496-5500-a64e-3235774ba306,1020397817744,2017-02-03,17-43,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1020397817744/1
6a96e24d-22e3-5725-ba2c-5961088c95fd,1031394822127,2017-03-13,17-62,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1031394822127/1
6a96e24d-22e3-5725-ba2c-5961088c95fd,1031388154081,2017-03-13,17-62,LETTER,DISSEMINATED,https://www.fcc.gov/ecfs/document/1031388154081/1
6a96e24d-22e3-5725-ba2c-5961088c95fd,10210274337870,2017-02-10,17-62,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10210274337870/1
9b69b581-1ee0-5626-b8ae-26ba19d08f1e,1030961179374,2017-03-09,16-297,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1030961179374/1
9b69b581-1ee0-5626-b8ae-26ba19d08f1e,10103007001245,2017-01-03,16-297,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10103007001245/1
9b69b581-1ee0-5626-b8ae-26ba19d08f1e,10920968820660,2016-09-21,16-297,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10920968820660/1
485dceec-81aa-51e1-b4e4-0d1e9a48ccfc,103072058301290,2017-03-07,17-70,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/103072058301290/1
9831c6db-701a-5ea6-a11c-ebc3a202793d,10222568602721,2017-02-18,16-172,LETTER,DISSEMINATED,
9831c6db-701a-5ea6-a11c-ebc3a202793d,102222714522671,2017-02-18,16-172,LETTER,DISSEMINATED,
9831c6db-701a-5ea6-a11c-ebc3a202793d,102150995214792,2017-02-15,16-172,LETTER,DISSEMINATED,https://www.fcc.gov/ecfs/document/102150995214792/1
9831c6db-701a-5ea6-a11c-ebc3a202793d,60001990594,2016-06-08,16-172,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/60001990594/1
9831c6db-701a-5ea6-a11c-ebc3a202793d,60001983948,2016-06-03,16-172,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/60001983948/1
9831c6db-701a-5ea6-a11c-ebc3a202793d,60001740096,2016-05-16,16-172,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/60001740096/1
d3d5a187-3533-52fe-bdb3-59f20eae0c95,12200668530014,2016-12-20,16-365,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/12200668530014/1
d3d5a187-3533-52fe-bdb3-59f20eae0c95,1031046516414,2016-10-31,16-365,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1031046516414/1
4eec59b5-ae13-5fdd-b9c8-568f27112821,1010134989922,2016-10-11,16-361,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1010134989922/1
cedb45bf-410a-5dfc-94bd-7257596e83ec,10912891630271,2016-09-13,16-282,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10912891630271/1
cedb45bf-410a-5dfc-94bd-7257596e83ec,108220535000529,2016-08-22,16-282,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/108220535000529/1
cedb45bf-410a-5dfc-94bd-7257596e83ec,108222321614853,2016-08-22,16-282,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/108222321614853/1
55e0384e-bbd1-503a-bc28-13a8ee0b3b52,1081745858200,2016-08-17,16-248,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1081745858200/1
55e0384e-bbd1-503a-bc28-13a8ee0b3b52,108012453512557,2016-08-01,16-248,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/108012453512557/1
55e0384e-bbd1-503a-bc28-13a8ee0b3b52,1072793215110,2016-07-27,16-198,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1072793215110/1
a7eb1b1d-fd32-5d75-b26f-33b9947765ab,1081625931028,2016-08-16,16-252,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1081625931028/1
a7eb1b1d-fd32-5d75-b26f-33b9947765ab,1080239048106,2016-08-02,16-252,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1080239048106/1
e8d6036d-03d7-59d6-922e-52d38c958531,107283055409453,2016-07-28,16-220,AMENDMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/107283055409453/1
e8d6036d-03d7-59d6-922e-52d38c958531,10701278729399,2016-07-01,16-220,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/10701278729399/1
92675c56-843a-5dac-9e12-76b56b8c3dc6,60001692422,2016-05-02,16-108,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/60001692422/1
92675c56-843a-5dac-9e12-76b56b8c3dc6,60001680857,2016-04-29,16-108,APPLICATION,DISSEMINATED,
92675c56-843a-5dac-9e12-76b56b8c3dc6,60001521014,2016-03-25,16-108,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/60001521014/1
4594a5f4-2f0f-5270-b02d-3af10bdea6f6,1216272011264,2019-12-16,19-335,COMMENT,DISSEMINATED,https://www.fcc.gov/ecfs/document/1216272011264/1
4594a5f4-2f0f-5270-b02d-3af10bdea6f6,109190575701106,2019-09-19,19-335,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/109190575701106/1
94fd2c33-deba-578e-9322-cb12fd8e636f,12041110230426,2019-12-04,19-306,APPLICATION,DISSEMINATED,
94fd2c33-deba-578e-9322-cb12fd8e636f,1023236587517,2019-10-23,19-306,APPLICATION,DISSEMINATED,https://www.fcc.gov/ecfs/document/1023236587517/1
